participant_id,target_name,item_no,item_text,video_no,conflict,action,score
13,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
14,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
15,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
16,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,7
17,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
18,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
19,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
20,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
21,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
22,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
23,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
24,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,6
25,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
26,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
27,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
28,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
29,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
30,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
31,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
32,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
33,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
34,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
35,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
36,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
37,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
38,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
39,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
40,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
41,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
42,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
43,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
44,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
45,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
46,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
47,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
48,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
49,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
50,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
51,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
52,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
53,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
54,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
55,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
1,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
2,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
3,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
4,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
5,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
6,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
7,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
8,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
9,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
10,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,7
11,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
12,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
13,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
14,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
15,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
16,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,7
17,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
18,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
19,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
20,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
21,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
22,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
23,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
24,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
25,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
26,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
27,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
28,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
29,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
30,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,7
31,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
32,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
33,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,7
34,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
35,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
36,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
37,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
38,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
39,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,1
40,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
41,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
42,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
43,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
44,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
45,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
46,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
47,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,7
48,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
49,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
50,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
51,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
52,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
53,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
54,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,7
55,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
1,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
2,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
3,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
4,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
5,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
6,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
7,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
8,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
9,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
10,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,7
11,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
12,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
13,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
14,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
15,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
16,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,7
17,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
18,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
19,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
20,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
21,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
22,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
23,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
24,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
25,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
26,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
27,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
28,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
29,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
30,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
31,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
32,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,6
33,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
34,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
35,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
36,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
37,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
38,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
39,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
40,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
41,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
42,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
43,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
44,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
45,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
46,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
47,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
48,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
49,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
50,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
51,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,6
52,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
53,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
54,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
55,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
1,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
2,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
3,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
4,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
5,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
6,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
7,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
8,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
9,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
10,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,7
11,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
12,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
13,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
14,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
15,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
16,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,7
17,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
18,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,6
19,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
20,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
21,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
22,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
23,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
24,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
25,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
26,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
27,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
28,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
29,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
30,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
31,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
32,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
33,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
34,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
35,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,6
36,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,6
37,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
38,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
39,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
40,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,6
41,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
42,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
43,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
44,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
45,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,6
46,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
47,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
48,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,2
49,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
50,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
51,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,5
52,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
53,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,3
54,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,7
55,項目3,3,このロボットから勇気をもらったと感じた。,1,葛藤あり,成功あり,4
1,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
2,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
3,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
4,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
5,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
6,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
7,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
8,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
9,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
10,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,7
11,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
12,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
13,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
14,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
15,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
16,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,7
17,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
18,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
19,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
20,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
21,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,6
22,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
23,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
24,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
25,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
26,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
27,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
28,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
29,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
30,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
31,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
32,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
33,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
34,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
35,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
36,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
37,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
38,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
39,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
40,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
41,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
42,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
43,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
44,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
45,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
46,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
47,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,1
48,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,2
49,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
50,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
51,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
52,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,3
53,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,4
54,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
55,項目3,3,このロボットから勇気をもらったと感じた。,2,葛藤あり,成功なし,5
1,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
2,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
3,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
4,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,2
5,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
6,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,7
7,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
8,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,2
9,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
10,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,6
11,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
12,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
13,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
14,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,5
15,項目3,3,このロボットから勇気をもらったと感じた。,3,葛藤なし,成功あり,4
