participant_id,target_name,item_no,item_text,video_no,conflict,action,score
16,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
17,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
18,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
19,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
20,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
21,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
22,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
23,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
24,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
25,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
26,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
27,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
28,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
29,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
30,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
31,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
32,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
33,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
34,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,6
35,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
36,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
37,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,7
38,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
39,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
40,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,6
41,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
42,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
43,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,1
44,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
45,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
46,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
47,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
48,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
49,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
50,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,1
51,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
52,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
53,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
54,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
55,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,6
56,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
57,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,1
58,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
59,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
60,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
61,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
62,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
63,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
64,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,2
65,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
66,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
67,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,5
68,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,1
69,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,4
70,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,3
71,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,1,葛藤あり,成功あり,6
1,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
2,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
3,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
4,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
5,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
6,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
7,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
8,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,6
9,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
10,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
11,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
12,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
13,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
14,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
15,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
16,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
17,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
18,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
19,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
20,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
21,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
22,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
23,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
24,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
25,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
26,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
27,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
28,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
29,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
30,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
31,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
32,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
33,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
34,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
35,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
36,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
37,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
38,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
39,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
40,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,6
41,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
42,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
43,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
44,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
45,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
46,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
47,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
48,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
49,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
50,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
51,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
52,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
53,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
54,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
55,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
56,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
57,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
58,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
59,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
60,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
61,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
62,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,4
63,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
64,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,1
65,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
66,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
67,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
68,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,2
69,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
70,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,3
71,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,2,葛藤あり,成功なし,5
1,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
2,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
3,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
4,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
5,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
6,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
7,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,7
8,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
9,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
10,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
11,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
12,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
13,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
14,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,1
15,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
16,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
17,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
18,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
19,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
20,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
21,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
22,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
23,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
24,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
25,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
26,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
27,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
28,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
29,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
30,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
31,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
32,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
33,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
34,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
35,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
36,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
37,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
38,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
39,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
40,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,7
41,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
42,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
43,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,1
44,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
45,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
46,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
47,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
48,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
49,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
50,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,1
51,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
52,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
53,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
54,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,1
55,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
56,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
57,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,1
58,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
59,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
60,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
61,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
62,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,5
63,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
64,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
65,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,6
66,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,3
67,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,2
68,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,1
69,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
70,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
71,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,3,葛藤なし,成功あり,4
1,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
2,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
3,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
4,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
5,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
6,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
7,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
8,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,6
9,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
10,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
11,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
12,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
13,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
14,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
15,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
16,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
17,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,6
18,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
19,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
20,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
21,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
22,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
23,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
24,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
25,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
26,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
27,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
28,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
29,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
30,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
31,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
32,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
33,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
34,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
35,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
36,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
37,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
38,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,4
39,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
40,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,5
41,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
42,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
43,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
44,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,3
45,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
46,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,1
47,項目2,2,このロボットを見た後に、難しいことにも一歩踏み出せそうだと感じた。,4,葛藤なし,成功なし,2
